02-11 23:35:24.827 14325 14325 I Finsky  : [2] VerifyApps: Install-time verification requested for package com.sokol.MediaPipeTest, PackageManager id = 45, Verifier id = d34436c0-6fe8-4f35-bce0-3f3e34abfe47
02-11 23:35:24.831  9500  9500 I GOS:GameServiceReceiver:  PkgInstallStarted for com.sokol.MediaPipeTest UserID : 0
02-11 23:35:24.839  9500 21087 I GOS:MainIntentService: onHandleIntent(). type(PACKAGE_CHANGED), changeType(INSTALL_STARTED), pkgName(com.sokol.MediaPipeTest)
02-11 23:35:24.839  9500 21087 I GOS:SystemEventReactor: onPackageInstallStarted(). packageName: com.sokol.MediaPipeTest
02-11 23:35:24.839  9500 21087 I GOS:SystemEventReactor: addPkgDataFromServer(), packageName : com.sokol.MediaPipeTest
02-11 23:35:24.854 14325 21086 I Finsky  : [1335] VerifyApps: Anti-malware verification task started for package=com.sokol.MediaPipeTest
02-11 23:35:24.881  9500 21087 I GOS:NetworkConnector: getSinglePkg(), packageName : com.sokol.MediaPipeTest
02-11 23:35:24.893 14325 21086 I Finsky  : [1335] VerifyApps: chooseScanResult for package=com.sokol.MediaPipeTest with timeout=15000ms
02-11 23:35:24.894 14325 14368 I Finsky  : [946] VerifyApps: Starting APK Analysis scan for com.sokol.MediaPipeTest.
02-11 23:35:24.894 14325 14368 I Finsky  : [946] Scanning package com.sokol.MediaPipeTest contents with client side protections. File: [f1dRF7nnlVO2kXBDoexMXwJd7M2HzKwvqdRNagKNZlM]
02-11 23:35:25.030 14325 21108 I Finsky  : [1339] VerifyApps: Verification package=com.sokol.MediaPipeTest, id=45, response=0, upload_requested=false, enable_ecm=false
02-11 23:35:25.034 14325 21108 I Finsky  : [1339] VerifyApps: PAM result saving to datastore delayed for package: com.sokol.MediaPipeTest
02-11 23:35:25.116 14325 14367 I Finsky  : [945] VerifyApps: APK Analysis scan finished for com.sokol.MediaPipeTest. Verdict: SAFE
02-11 23:35:25.116 14325 21086 I Finsky  : [1335] VerifyApps: ScanResultPicker returned for package=com.sokol.MediaPipeTest: SAFE
02-11 23:35:25.117 14325 21086 I Finsky  : [1335] VerifyApps: chooseScanResult returning verdict SAFE for package=com.sokol.MediaPipeTest
02-11 23:35:25.123  1527  1603 I PackageManager:           pkg{com.sokol.MediaPipeTest}
02-11 23:35:25.123 14325 14325 I Finsky  : [2] VerifyApps: Install-time verification complete: id=45, package_name=com.sokol.MediaPipeTest
02-11 23:35:26.268  1154  1154 D SurfaceFlinger:      DEVICE | 0xb4000078d3495a00 | 0100 | RGBA_8888    |    0.0    0.0 1200.0 1920.0 |   83  134 1117 1786 | Splash Screen com.sokol.MediaPipeTest$_2060#3152
02-11 23:35:26.277 21200 21200 W l.MediaPipeTest: Failed to find entry 'classes.dex': Entry not found
02-11 23:35:26.280 21200 21200 D nativeloader: Configuring clns-6 for other apk /data/app/~~A4ZAA185VbjSsHUqaVgbmg==/com.sokol.MediaPipeTest-pd0DogS6HqA_gAnvvCy-Uw==/base.apk:/data/app/~~A4ZAA185VbjSsHUqaVgbmg==/com.sokol.MediaPipeTest-pd0DogS6HqA_gAnvvCy-Uw==/split_config.arm64_v8a.apk. target_sdk_version=35, uses_libraries=, library_path=/data/app/~~A4ZAA185VbjSsHUqaVgbmg==/com.sokol.MediaPipeTest-pd0DogS6HqA_gAnvvCy-Uw==/lib/arm64:/data/app/~~A4ZAA185VbjSsHUqaVgbmg==/com.sokol.MediaPipeTest-pd0DogS6HqA_gAnvvCy-Uw==/base.apk!/lib/arm64-v8a:/data/app/~~A4ZAA185VbjSsHUqaVgbmg==/com.sokol.MediaPipeTest-pd0DogS6HqA_gAnvvCy-Uw==/split_config.arm64_v8a.apk!/lib/arm64-v8a, permitted_path=/data:/mnt/expand:/data/user/0/com.sokol.MediaPipeTest
02-11 23:35:26.299 21200 21200 V GraphicsEnvironment: ANGLE GameManagerService for com.sokol.MediaPipeTest: false
02-11 23:35:26.299 21200 21200 V GraphicsEnvironment: com.sokol.MediaPipeTest is not listed in per-application setting
02-11 23:35:26.388 21200 21200 D nativeloader: Load /data/app/~~A4ZAA185VbjSsHUqaVgbmg==/com.sokol.MediaPipeTest-pd0DogS6HqA_gAnvvCy-Uw==/split_config.arm64_v8a.apk!/lib/arm64-v8a/libc++_shared.so using class loader ns clns-6 (caller=/data/app/~~A4ZAA185VbjSsHUqaVgbmg==/com.sokol.MediaPipeTest-pd0DogS6HqA_gAnvvCy-Uw==/base.apk!classes2.dex): ok
02-11 23:35:26.397  2454 21182 I SearchEngineAppSuggestion: package changed: com.sokol.MediaPipeTest
02-11 23:35:26.408  1527  1858 D MdnieScenarioControlService:  packageName : com.sokol.MediaPipeTest    className : com.sokol.app.SokolNativeActivity
02-11 23:35:26.430 21200 21200 D nativeloader: Load /data/app/~~A4ZAA185VbjSsHUqaVgbmg==/com.sokol.MediaPipeTest-pd0DogS6HqA_gAnvvCy-Uw==/split_config.arm64_v8a.apk!/lib/arm64-v8a/libmediapipe_jni.so using class loader ns clns-6 (caller=/data/app/~~A4ZAA185VbjSsHUqaVgbmg==/com.sokol.MediaPipeTest-pd0DogS6HqA_gAnvvCy-Uw==/base.apk!classes2.dex): ok
02-11 23:35:26.432 21200 21200 D nativeloader: Load /data/app/~~A4ZAA185VbjSsHUqaVgbmg==/com.sokol.MediaPipeTest-pd0DogS6HqA_gAnvvCy-Uw==/split_config.arm64_v8a.apk!/lib/arm64-v8a/libopencv_java4.so using class loader ns clns-6 (caller=/data/app/~~A4ZAA185VbjSsHUqaVgbmg==/com.sokol.MediaPipeTest-pd0DogS6HqA_gAnvvCy-Uw==/base.apk!classes2.dex): ok
02-11 23:35:26.433 21200 21200 D nativeloader: Load libcppshared.so using class loader ns clns-6 (caller=/data/app/~~A4ZAA185VbjSsHUqaVgbmg==/com.sokol.MediaPipeTest-pd0DogS6HqA_gAnvvCy-Uw==/base.apk!classes2.dex): dlopen failed: library "libcppshared.so" not found
02-11 23:35:26.436 21200 21200 D nativeloader: Load /data/app/~~A4ZAA185VbjSsHUqaVgbmg==/com.sokol.MediaPipeTest-pd0DogS6HqA_gAnvvCy-Uw==/split_config.arm64_v8a.apk!/lib/arm64-v8a/libsokol.so using class loader ns clns-6 (caller=/data/app/~~A4ZAA185VbjSsHUqaVgbmg==/com.sokol.MediaPipeTest-pd0DogS6HqA_gAnvvCy-Uw==/base.apk!classes2.dex): ok
02-11 23:35:26.472 21200 21200 D nativeloader: Load /data/app/~~A4ZAA185VbjSsHUqaVgbmg==/com.sokol.MediaPipeTest-pd0DogS6HqA_gAnvvCy-Uw==/split_config.arm64_v8a.apk!/lib/arm64-v8a/libsokol.so using class loader ns clns-6 (caller=<unknown>): ok
02-11 23:35:26.483  2454 21182 I HoneySpace.HistoryRepositoryImpl: Add History Item : 0id:-1 label:MediaPipeTest componnet:com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity#UserHandle{0} badgeCount:0  drag:false iconState:NONE
02-11 23:35:26.530  2060  2060 I AppWidgetDataProvider:  updatePackageChangeData type  1 , pack type 1  ,  pkg com.sokol.MediaPipeTest
02-11 23:35:26.539 21200 21200 I InsetsController: setRequestedVisibleTypes: visible=false, mask=statusBars navigationBars, host=com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity, from=android.view.InsetsController.controlAnimationUnchecked:1445 android.view.InsetsController.applyAnimation:2005 android.view.InsetsController.applyAnimation:1968 android.view.InsetsController.hide:1403 android.view.InsetsController.hide:1342 android.view.PendingInsetsController$HideRequest.replay:259 android.view.PendingInsetsController.replayAndAttach:176 android.view.ViewRootImpl.setView:1700 android.view.WindowManagerGlobal.addView:580 android.view.WindowManagerImpl.addView:150 
02-11 23:35:26.542  1154  1205 I SurfaceFlinger: id=3157 createSurf, flag=84004, 7554827 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity#3157
02-11 23:35:26.545 21200 21200 I InsetsController: onStateChanged: host=com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity, from=android.view.ViewRootImpl.setView:1753, state=InsetsState: {mDisplayFrame=Rect(0, 0 - 1920, 1200), mDisplayCutout=DisplayCutout{insets=Rect(0, 0 - 0, 0) waterfall=Insets{left=0, top=0, right=0, bottom=0} boundingRect={Bounds=[Rect(0, 0 - 0, 0), Rect(0, 0 - 0, 0), Rect(0, 0 - 0, 0), Rect(0, 0 - 0, 0)]} cutoutPathParserInfo={CutoutPathParserInfo{displayWidth=0 displayHeight=0 physicalDisplayWidth=0 physicalDisplayHeight=0 density={0.0} cutoutSpec={} rotation={0} scale={0.0} physicalPixelDisplaySizeRatio={0.0}}}}, mRoundedCorners=RoundedCorners{[RoundedCorner{position=TopLeft, radius=20, center=Point(20, 20)}, RoundedCorner{position=TopRight, radius=20, center=Point(1900, 20)}, RoundedCorner{position=BottomRight, radius=20, center=Point(1900, 1180)}, RoundedCorner{position=BottomLeft, radius=20, center=Point(20, 1180)}]}  mRoundedCornerFrame=Rect(0, 0 - 1920, 1200), mPrivacyIndicatorBounds=PrivacyIndicatorBounds {static bounds=Rect(1854, 0 - 1920, 36) rotation=1}, mDisplayShape=DisplayShape{ spec=-311912193 displayWidth=1200 displayHeight=1920 physicalPixelDisplaySizeRatio=1.0 rotation=1 offsetX=0 offsetY=0 scale=1.0}, mSources= { InsetsSource: {cb9d0001 mType=navigationBars mFrame=[0,1128][1920,1200] mVisible=true mFlags=[]}, InsetsSource: {cb9d0004 mType=systemGestures mFrame=[0,0][0,0] mVisible=true mFlags=[]}, InsetsSource: {cb9d0005 mType=mandatorySystemGestures mFrame=[0,1128][1920,1200] mVisible=true mFlags=[]}, InsetsSource: {cb9d0006 mType=tappableElement mFrame=[0,1128][1920,1200] mVisible=true mFlags=[]}, InsetsSource: {cb9d0024 mType=systemGestures mFrame=[0,0][0,0] mVisible=true mFlags=[]}, InsetsSource: {3 mType=ime mFrame=[0,0][0,0] mVisible=false mFlags=[]}, InsetsSource: {6eb30000 mType=statusBars mFrame=[0,0][1920,36] mVisible=true mFlags=[]}, InsetsSource: {6eb30005 mType=mandatorySystemGestures mFrame=[0,0][1920,36] mVisible=true mFlags=[]}, InsetsSource: {6eb30006 mType=tappableElement mFrame=[0,0][1920,36] mVisible=true mFlags=[]} }
02-11 23:35:26.564  1527  4804 D CoreBackPreview: Window{7554827 u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity}: Setting back callback OnBackInvokedCallbackInfo{mCallback=android.window.IOnBackInvokedCallback$Stub$Proxy@257cf72, mPriority=0, mIsAnimationCallback=false}
02-11 23:35:26.567  1527  3813 V WindowManager: Relayout Window{7554827 u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity}: viewVisibility=0 req=1920x1200 ty=1 d0
02-11 23:35:26.568  1154  1703 I SurfaceFlinger: id=3158 createSurf, flag=44004, com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity$_21200#3158
02-11 23:35:26.568  1527  3813 D WindowManager: makeSurface duration=1 name=com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity$_21200
02-11 23:35:26.571  1527  3813 V WindowManager: Changing focus from null to Window{7554827 u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity} displayId=0 Callers=com.android.server.wm.RootWindowContainer.updateFocusedWindowLocked:578 com.android.server.wm.WindowManagerService.updateFocusedWindowLocked:6881 com.android.server.wm.WindowManagerService.relayoutWindow:2755 com.android.server.wm.Session.relayout:282 
02-11 23:35:26.573  1527  3813 D InsetsSourceProvider: updateControlForTarget: control=InsetsSourceControl: {6eb30000 mType=statusBars initiallyVisible mSurfacePosition=Point(0, 0) mInsetsHint=Insets{left=0, top=36, right=0, bottom=0}}, target=Window{7554827 u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity}, from=com.android.server.wm.InsetsStateController.onControlTargetChanged:358 com.android.server.wm.InsetsStateController.onBarControlTargetChanged:324 com.android.server.wm.InsetsPolicy.updateBarControlTarget:173 com.android.server.wm.InsetsPolicy.updateSystemBars:813 com.android.server.wm.DisplayPolicy.updateSystemBarsLw:3429 
02-11 23:35:26.575  1527  3813 D InsetsSourceProvider: updateControlForTarget: control=InsetsSourceControl: {cb9d0001 mType=navigationBars initiallyVisible mSurfacePosition=Point(0, 1128) mInsetsHint=Insets{left=0, top=0, right=0, bottom=72}}, target=Window{7554827 u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity}, from=com.android.server.wm.InsetsStateController.onControlTargetChanged:358 com.android.server.wm.InsetsStateController.onBarControlTargetChanged:327 com.android.server.wm.InsetsPolicy.updateBarControlTarget:173 com.android.server.wm.InsetsPolicy.updateSystemBars:813 com.android.server.wm.DisplayPolicy.updateSystemBarsLw:3429 
02-11 23:35:26.576  1527  3813 D WindowManager: updateSystemBarAttributes: displayId=0, win=Window{7554827 u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity}, navColorWin=Window{5a20e87 u0 Splash Screen com.sokol.MediaPipeTest}, focusedCanBeNavColorWin=false, behavior=2, appearance=0, statusBarAppearanceRegions=[AppearanceRegion{ bounds=[0,0][1920,1200]}], requestedVisibilities=-12, from=com.android.server.wm.DisplayPolicy.focusChangedLw:2951 com.android.server.wm.DisplayContent.updateFocusedWindowLocked:4894 com.android.server.wm.RootWindowContainer.updateFocusedWindowLocked:578 
02-11 23:35:26.577  2060  2060 D TaskbarDelegate: onSystemBarAttributesChanged() -  displayId:0, appearance:0, navbarColorManagedByIme: false, packageName: com.sokol.MediaPipeTest
02-11 23:35:26.584  1527  1551 D InsetsSourceProvider: updateVisibility: serverVisible=true, clientVisible=false, source=InsetsSource: {6eb30000 mType=statusBars mFrame=[0,0][1920,36] mVisible=false mFlags=[]}, controlTarget=Window{7554827 u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity}, from=com.android.server.wm.InsetsSourceProvider.setClientVisible:606 com.android.server.wm.InsetsSourceProvider.updateClientVisibility:593 com.android.server.wm.InsetsStateController.onInsetsModified:275 com.android.server.wm.InsetsStateController.lambda$notifyPendingInsetsControlChanged$3:434 com.android.server.wm.InsetsStateController.$r8$lambda$8yykPRG1GyNq_J17QvL9d5xANMc:0 com.android.server.wm.InsetsStateController$$ExternalSyntheticLambda2.run:0 com.android.server.wm.WindowAnimator.executeAfterPrepareSurfacesRunnables:293 com.android.server.wm.WindowAnimator.animate:201 com.android.server.wm.WindowAnimator.lambda$new$1:99 com.android.server.wm.WindowAnimator.$r8$lambda$aHNu1uhcqxihX5NZc4McDDQPAyw:0 
02-11 23:35:26.584  1527  1551 D InsetsSourceProvider: updateVisibility: serverVisible=true, clientVisible=false, source=InsetsSource: {cb9d0001 mType=navigationBars mFrame=[0,1128][1920,1200] mVisible=false mFlags=[]}, controlTarget=Window{7554827 u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity}, from=com.android.server.wm.InsetsSourceProvider.setClientVisible:606 com.android.server.wm.InsetsSourceProvider.updateClientVisibility:593 com.android.server.wm.InsetsStateController.onInsetsModified:275 com.android.server.wm.InsetsStateController.lambda$notifyPendingInsetsControlChanged$3:434 com.android.server.wm.InsetsStateController.$r8$lambda$8yykPRG1GyNq_J17QvL9d5xANMc:0 com.android.server.wm.InsetsStateController$$ExternalSyntheticLambda2.run:0 com.android.server.wm.WindowAnimator.executeAfterPrepareSurfacesRunnables:293 com.android.server.wm.WindowAnimator.animate:201 com.android.server.wm.WindowAnimator.lambda$new$1:99 com.android.server.wm.WindowAnimator.$r8$lambda$aHNu1uhcqxihX5NZc4McDDQPAyw:0 
02-11 23:35:26.592  2060  2094 I ViewRootImpl@7a4a1cd[MediaPipeTest]: Resizing android.view.ViewRootImpl@221690: frame = [0,0][1920,1200] reportDraw = false forceLayout = false syncSeqId = -1
02-11 23:35:26.593  2060  2136 I InsetsController: onStateChanged: host=Splash Screen com.sokol.MediaPipeTest, from=android.view.ViewRootImpl$ViewRootHandler.handleMessageImpl:7196, state=InsetsState: {mDisplayFrame=Rect(0, 0 - 1920, 1200), mDisplayCutout=DisplayCutout{insets=Rect(0, 0 - 0, 0) waterfall=Insets{left=0, top=0, right=0, bottom=0} boundingRect={Bounds=[Rect(0, 0 - 0, 0), Rect(0, 0 - 0, 0), Rect(0, 0 - 0, 0), Rect(0, 0 - 0, 0)]} cutoutPathParserInfo={CutoutPathParserInfo{displayWidth=0 displayHeight=0 physicalDisplayWidth=0 physicalDisplayHeight=0 density={0.0} cutoutSpec={} rotation={0} scale={0.0} physicalPixelDisplaySizeRatio={0.0}}}}, mRoundedCorners=RoundedCorners{[RoundedCorner{position=TopLeft, radius=20, center=Point(20, 20)}, RoundedCorner{position=TopRight, radius=20, center=Point(1900, 20)}, RoundedCorner{position=BottomRight, radius=20, center=Point(1900, 1180)}, RoundedCorner{position=BottomLeft, radius=20, center=Point(20, 1180)}]}  mRoundedCornerFrame=Rect(0, 0 - 1920, 1200), mPrivacyIndicatorBounds=PrivacyIndicatorBounds {static bounds=Rect(1854, 0 - 1920, 36) rotation=1}, mDisplayShape=DisplayShape{ spec=-311912193 displayWidth=1200 displayHeight=1920 physicalPixelDisplaySizeRatio=1.0 rotation=1 offsetX=0 offsetY=0 scale=1.0}, mSources= { InsetsSource: {cb9d0001 mType=navigationBars mFrame=[0,1128][1920,1200] mVisible=false mFlags=[]}, InsetsSource: {cb9d0004 mType=systemGestures mFrame=[0,0][0,0] mVisible=true mFlags=[]}, InsetsSource: {cb9d0005 mType=mandatorySystemGestures mFrame=[0,1128][1920,1200] mVisible=true mFlags=[]}, InsetsSource: {cb9d0006 mType=tappableElement mFrame=[0,1128][1920,1200] mVisible=true mFlags=[]}, InsetsSource: {cb9d0024 mType=systemGestures mFrame=[0,0][0,0] mVisible=true mFlags=[]}, InsetsSource: {3 mType=ime mFrame=[0,0][0,0] mVisible=false mFlags=[]}, InsetsSource: {6eb30000 mType=statusBars mFrame=[0,0][1920,36] mVisible=false mFlags=[]}, InsetsSource: {6eb30005 mType=mandatorySystemGestures mFrame=[0,0][1920,36] mVisible=true mFlags=[]}, InsetsSource: {6eb30006 mType=tappableElement mFrame=[0,0][1920,36] mVisible=true mFlags=[]} }
02-11 23:35:26.593  2060  2136 I ViewRootImpl@7a4a1cd[MediaPipeTest]: handleResized, msg = 4 frames=ClientWindowFrames{frame=[0,0][1920,1200] display=[0,0][1920,1200] parentFrame=[0,0][0,0]} forceNextWindowRelayout=false displayId=0 dragResizing=false compatScale=1.0 frameChanged=false attachedFrameChanged=false configChanged=false displayChanged=false compatScaleChanged=false
02-11 23:35:26.599  1527  3813 D WindowManager: finishDrawingWindow: Window{7554827 u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity} mDrawState=DRAW_PENDING seqId=0
02-11 23:35:26.600 21200 21200 I InsetsController: onStateChanged: host=com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity, from=android.view.ViewRootImpl$ViewRootHandler.handleMessageImpl:7209, state=InsetsState: {mDisplayFrame=Rect(0, 0 - 1920, 1200), mDisplayCutout=DisplayCutout{insets=Rect(0, 0 - 0, 0) waterfall=Insets{left=0, top=0, right=0, bottom=0} boundingRect={Bounds=[Rect(0, 0 - 0, 0), Rect(0, 0 - 0, 0), Rect(0, 0 - 0, 0), Rect(0, 0 - 0, 0)]} cutoutPathParserInfo={CutoutPathParserInfo{displayWidth=0 displayHeight=0 physicalDisplayWidth=0 physicalDisplayHeight=0 density={0.0} cutoutSpec={} rotation={0} scale={0.0} physicalPixelDisplaySizeRatio={0.0}}}}, mRoundedCorners=RoundedCorners{[RoundedCorner{position=TopLeft, radius=20, center=Point(20, 20)}, RoundedCorner{position=TopRight, radius=20, center=Point(1900, 20)}, RoundedCorner{position=BottomRight, radius=20, center=Point(1900, 1180)}, RoundedCorner{position=BottomLeft, radius=20, center=Point(20, 1180)}]}  mRoundedCornerFrame=Rect(0, 0 - 1920, 1200), mPrivacyIndicatorBounds=PrivacyIndicatorBounds {static bounds=Rect(1854, 0 - 1920, 36) rotation=1}, mDisplayShape=DisplayShape{ spec=-311912193 displayWidth=1200 displayHeight=1920 physicalPixelDisplaySizeRatio=1.0 rotation=1 offsetX=0 offsetY=0 scale=1.0}, mSources= { InsetsSource: {cb9d0001 mType=navigationBars mFrame=[0,1128][1920,1200] mVisible=true mFlags=[]}, InsetsSource: {cb9d0004 mType=systemGestures mFrame=[0,0][0,0] mVisible=true mFlags=[]}, InsetsSource: {cb9d0005 mType=mandatorySystemGestures mFrame=[0,1128][1920,1200] mVisible=true mFlags=[]}, InsetsSource: {cb9d0006 mType=tappableElement mFrame=[0,1128][1920,1200] mVisible=true mFlags=[]}, InsetsSource: {cb9d0024 mType=systemGestures mFrame=[0,0][0,0] mVisible=true mFlags=[]}, InsetsSource: {3 mType=ime mFrame=[0,0][0,0] mVisible=false mFlags=[]}, InsetsSource: {6eb30000 mType=statusBars mFrame=[0,0][1920,36] mVisible=true mFlags=[]}, InsetsSource: {6eb30005 mType=mandatorySystemGestures mFrame=[0,0][1920,36] mVisible=true mFlags=[]}, InsetsSource: {6eb30006 mType=tappableElement mFrame=[0,0][1920,36] mVisible=true mFlags=[]} }
02-11 23:35:26.602  1527  1551 V WindowManager: Finish starting ActivityRecord{a62eb1c u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity t802}: first real window is shown, no animation
02-11 23:35:26.602  1527  8222 D InputDispatcher: Focus request (0): 7554827 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity but waiting because NO_WINDOW
02-11 23:35:26.602  1527  1551 V WindowManager: Schedule remove starting ActivityRecord{a62eb1c u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity t802} startingWindow=Window{5a20e87 u0 Splash Screen com.sokol.MediaPipeTest} animate=true Callers=com.android.server.wm.ActivityRecord.removeStartingWindow:3488 com.android.server.wm.ActivityRecord.onFirstWindowDrawn:7932 com.android.server.wm.WindowState.performShowLocked:5346 com.android.server.wm.WindowStateAnimator.commitFinishDrawingLocked:281 com.android.server.wm.DisplayContent.lambda$new$8:1294 
02-11 23:35:26.603  1527  1551 D TaskOrganizerController: applyStartingWindowAnimation, window=Window{7554827 u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity}, caller=com.android.server.wm.TaskOrganizerController.removeStartingWindow:780 com.android.server.wm.StartingSurfaceController$StartingSurface.remove:292 com.android.server.wm.ActivityRecord.removeStartingWindowAnimation:3570 
02-11 23:35:26.603  1527  1551 I WindowManager: Reparenting to leash, surface=Surface(name=7554827 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity)/@0xcffa06c, leashParent=Surface(name=ActivityRecord{a62eb1c u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity t802})/@0x49ee05a
02-11 23:35:26.603  1154  1746 I SurfaceFlinger: id=3161 createSurf, flag=24000, Surface(name=7554827 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity)/@0xcffa06c - animation-leash of starting_reveal#3161
02-11 23:35:26.604  1154  1154 D SurfaceFlinger:      DEVICE | 0xb4000078d3495a00 | 0100 | RGBA_8888    |    0.0    0.0 1200.0 1920.0 |    0    0 1200 1920 | Splash Screen com.sokol.MediaPipeTest$_2060#3152
02-11 23:35:26.604  1527  1551 D WindowManager: makeSurface duration=1 leash=Surface(name=Surface(name=7554827 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity)/@0xcffa06c - animation-leash of starting_reveal)/@0xb406635
02-11 23:35:26.604 21200 21200 I InsetsController: controlAnimationUncheckedInner: Added types=statusBars navigationBars, animType=1, host=com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity, from=android.view.InsetsController.controlAnimationUnchecked:1449 android.view.InsetsController.applyAnimation:2005 android.view.InsetsController.applyAnimation:1968 
02-11 23:35:26.605  1527  1551 V WindowManager: performShowLocked: mDrawState=HAS_DRAWN in Window{7554827 u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity}
02-11 23:35:26.606 21200 21200 I InsetsController: onStateChanged: host=com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity, from=android.view.ViewRootImpl$ViewRootHandler.handleMessageImpl:7196, state=InsetsState: {mDisplayFrame=Rect(0, 0 - 1920, 1200), mDisplayCutout=DisplayCutout{insets=Rect(0, 0 - 0, 0) waterfall=Insets{left=0, top=0, right=0, bottom=0} boundingRect={Bounds=[Rect(0, 0 - 0, 0), Rect(0, 0 - 0, 0), Rect(0, 0 - 0, 0), Rect(0, 0 - 0, 0)]} cutoutPathParserInfo={CutoutPathParserInfo{displayWidth=0 displayHeight=0 physicalDisplayWidth=0 physicalDisplayHeight=0 density={0.0} cutoutSpec={} rotation={0} scale={0.0} physicalPixelDisplaySizeRatio={0.0}}}}, mRoundedCorners=RoundedCorners{[RoundedCorner{position=TopLeft, radius=20, center=Point(20, 20)}, RoundedCorner{position=TopRight, radius=20, center=Point(1900, 20)}, RoundedCorner{position=BottomRight, radius=20, center=Point(1900, 1180)}, RoundedCorner{position=BottomLeft, radius=20, center=Point(20, 1180)}]}  mRoundedCornerFrame=Rect(0, 0 - 1920, 1200), mPrivacyIndicatorBounds=PrivacyIndicatorBounds {static bounds=Rect(1854, 0 - 1920, 36) rotation=1}, mDisplayShape=DisplayShape{ spec=-311912193 displayWidth=1200 displayHeight=1920 physicalPixelDisplaySizeRatio=1.0 rotation=1 offsetX=0 offsetY=0 scale=1.0}, mSources= { InsetsSource: {cb9d0001 mType=navigationBars mFrame=[0,1128][1920,1200] mVisible=false mFlags=[]}, InsetsSource: {cb9d0004 mType=systemGestures mFrame=[0,0][0,0] mVisible=true mFlags=[]}, InsetsSource: {cb9d0005 mType=mandatorySystemGestures mFrame=[0,1128][1920,1200] mVisible=true mFlags=[]}, InsetsSource: {cb9d0006 mType=tappableElement mFrame=[0,1128][1920,1200] mVisible=true mFlags=[]}, InsetsSource: {cb9d0024 mType=systemGestures mFrame=[0,0][0,0] mVisible=true mFlags=[]}, InsetsSource: {3 mType=ime mFrame=[0,0][0,0] mVisible=false mFlags=[]}, InsetsSource: {6eb30000 mType=statusBars mFrame=[0,0][1920,36] mVisible=false mFlags=[]}, InsetsSource: {6eb30005 mType=mandatorySystemGestures mFrame=[0,0][1920,36] mVisible=true mFlags=[]}, InsetsSource: {6eb30006 mType=tappableElement mFrame=[0,0][1920,36] mVisible=true mFlags=[]} }
02-11 23:35:26.608  1527  1547 I PkgPredictorService-SecIpmManagerServiceImpl: reportToNAP uid:10618 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity thisTime:470
02-11 23:35:26.610  1527  1551 D PowerManagerService: [api] acquire WakeLock SCREEN_BRIGHT_WAKE_LOCK        'WindowManager/displayId:0' ON_AFTER_RELEASE (uid=1000 pid=1527 ws=WorkSource{10618 com.sokol.MediaPipeTest} displayId=0 lock=36b8eef)
02-11 23:35:26.610  1527  1547 I ActivityTaskManager: Displayed com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity for user 0: +470ms
02-11 23:35:26.610  1527  1547 I Pageboost: Launch time gathered : pid 21200 com.sokol.MediaPipeTest 470
02-11 23:35:26.614  2060  2797 I ViewRootImpl@7a4a1cd[MediaPipeTest]: mWNT: t=0xb400006f71701280 mBlastBufferQueue=0xb400006f6be23300 fn= 2 mRenderHdrSdrRatio=1.0 caller= android.view.SyncRtSurfaceTransactionApplier.applyTransaction:96 android.view.SyncRtSurfaceTransactionApplier.lambda$scheduleApply$0:69 android.view.SyncRtSurfaceTransactionApplier.$r8$lambda$SgowXC58rj3PR958kHUfRgLZmvE:0 
